sep=,
Depth,Clay,Quartz,Carbonates,GammaRay,NeutronPorosity,Resistivity,Density,GR_Dens,Porosity,Sonic,TOC,AvgPorosity,Photoelectric,RHOMAA,UMA,PEF_Dens,Well
664.17,9.015367103,89.41377348,1.570859419,121.4817963,0.182999998,10.01490021,2.450099945,49.58238398,,87.55059815,0,0.139862279,2.630199909,2.685892747,7.410814988,1.073507191,Petrolea-224
665.67,10.79184764,87.97193451,1.236217842,127.0628967,0.183799997,9.772500038,2.483200312,51.16900805,,89.47540283,0,0.129437394,2.723599911,2.703726189,7.69447872,1.096810393,Petrolea-224
670.8,28.38681415,69.46665206,2.146533786,161.9886017,0.231399998,10.55300045,2.585299969,62.65756533,,87.32711029,0,0.125333614,3.039000034,2.812462436,8.910894498,1.175492233,Petrolea-224
737.9,67.21275903,32.52685256,0.260388413,143.6080017,0.3583,5.135099888,2.457499981,58.43662373,,107.3040009,0,0.205958435,2.952500105,2.835546205,9.008079742,1.201424264,Petrolea-224
748.6,1.763385701,0.181682163,98.05493214,33.02740097,0.0174,222.579895,2.706957559,12.20093047,,55.37310028,1.262417,0.0087,5.176300049,2.721938424,14.13061086,1.912220615,Petrolea-224
752,33.00646552,65.25862069,1.734913793,162.7124023,0.271299988,5.524700165,2.580046912,63.06567588,,102.4283905,0.8018659,0.143649504,3.265799999,2.845093708,9.755459349,1.265790937,Petrolea-224
757.08,49.6619809,50.3380191,0,171.6307068,0.296000004,5.94960022,2.55735593,67.11256136,,102.7086029,1.010832,0.157743617,2.842200041,2.84902835,8.53617196,1.111382271,Petrolea-224
759.8,44.17465157,54.17029617,1.655052265,172.4197998,0.342999995,4.812399864,2.544984713,67.74885479,,100.8908005,0.8669919,0.181432572,2.809099913,2.887425105,8.622869432,1.103778698,Petrolea-224
765.1,38.50736568,59.9220104,1.570623917,163.1333008,0.280200005,7.53730011,2.547377305,64.03970879,,99.73390198,1.310918,0.153319312,2.852299929,2.827580725,8.491069365,1.119700613,Petrolea-224
765.21,32.68698061,66.13850416,1.174515235,163.1333008,0.280200005,7.53730011,2.547377305,64.03970879,,99.73390198,1.310918,0.153319312,2.852299929,2.827580725,8.491069365,1.119700613,Petrolea-224
767.5,39.74664357,58.315288,1.938068428,168.6067047,0.308899999,6.569600105,2.529841111,66.64715185,,105.327301,1.273696,0.168040954,2.822000027,2.838841851,8.480214553,1.115485085,Petrolea-224
771.2,32.04045343,67.50388975,0.455656813,157.3890076,0.292499989,7.518499851,2.567995869,61.28865294,,101.2587967,1.187214,0.156142005,2.953500032,2.858127644,8.895459807,1.150118685,Petrolea-224
777.5,55.54691838,44.00888395,0.444197668,175.4358063,0.306699991,6.059500217,2.539164267,69.09194832,,102.6751022,1.136409,0.164747006,2.982399941,2.842752168,8.967857529,1.174559669,Petrolea-224
782.3,46.3747387,53.1961712,0.429090109,167.5144043,0.336400002,5.807700157,2.519043008,66.49922363,,105.4570999,1.211318,0.182442396,2.80430007,2.858025661,8.528978571,1.113240251,Petrolea-224
785,1.563986051,0.750290606,97.68572334,82.29129791,0.193700001,12.21539974,2.516027137,32.70684036,,100.8367004,1.987992,0.124972165,3.549799919,2.732547328,10.13557111,1.410875053,Petrolea-224
791,65.48702019,34.40204127,0.11093854,125.9978027,0.325300008,9.078100205,2.540678189,49.59219286,,101.2070007,1.540146,0.178173504,2.913399935,2.874700069,8.898380562,1.146701675,Petrolea-224
797.58,71.9055464,28.0944536,0,172.379303,0.3838,7.413300037,2.510457271,68.66450385,,100.6941986,1.510928,0.20524327,2.838799954,2.900527815,8.838005499,1.13078999,Petrolea-224
799.5,65.28554204,34.01293434,0.701523622,173.7299957,0.371499986,6.314499855,2.551616642,68.08624496,,103.4470978,1.105317,0.193567983,2.786099911,2.924051388,8.695432172,1.091895963,Petrolea-224
812.5,77.26769912,22.32300885,0.409292035,172.6204987,0.428600013,3.400000095,2.535113263,68.09182896,,112.9750977,0.5703617,0.220720477,2.980099917,2.969913512,9.553094058,1.175529299,Petrolea-224
823.79,77.92687018,21.86067315,0.21245667,131.8213043,0.272599995,15.26229954,2.620832367,50.29749555,,105.0226059,1.599469,0.13944668,3.447400093,2.883476977,10.41810448,1.315383668,Petrolea-224
834.92,83.47278062,16.52721938,0,174.1110992,0.40290001,4.345099926,2.515664059,69.21079092,,112.1022034,0.9350118,0.210922025,3.028899908,2.92080391,9.522802391,1.204016052,Petrolea-224
835.7,80.52061687,18.36377557,1.115607569,176.4508972,0.422199994,4.374800205,2.516862947,70.10747146,,111.8335037,0.9349207,0.219116022,3.104500055,2.942494647,9.865797437,1.233479979,Petrolea-224
838.1,78.7452264,21.04746318,0.20731042,174.991394,0.407700002,3.931999922,2.533026643,69.08391371,,113.0459976,0.7310142,0.210893121,3.101300001,2.942736382,9.821519971,1.224345591,Petrolea-224
843.11,66.99093522,11.39730268,21.6117621,120.549202,0.324999988,7.258999825,2.626757485,45.89277947,,88.15609741,0.806077,0.164846934,4.254000187,2.94785549,13.28116224,1.619487224,Petrolea-224
1026.8,36.88073394,11.62439288,51.49487318,33.47230148,0.064900003,109.9087982,2.690787174,12.43959456,,74.90385437,1.94394,0.032450002,4.916999817,2.747493336,13.65756298,1.827346237,Petrolea-224
1029,72.59225923,26.50765077,0.900090009,36.01660156,0.068800002,69.65480042,2.703260028,13.32339516,,74.26262665,1.486899,0.034400001,4.65019989,2.76393955,13.00072442,1.720219233,Petrolea-224
1040.2,25.90782898,69.87229317,4.219877846,123.3307037,0.265700012,4.159900188,2.556600094,48.24012329,,86.69840241,0,0.148760481,3.112900019,2.828627618,9.261858813,1.217593642,Petrolea-224
1066.5,70.89941097,28.17172633,0.92886271,113.0457993,0.232299998,9.848199844,2.624417634,43.07462265,,83.73619843,0.05638812,0.120941296,3.800800085,2.847905751,11.278446,1.448245141,Petrolea-224
1069.1,74.62895875,23.64146313,1.729578123,130.9933929,0.286300004,8.73789978,2.634457659,49.72309671,,92.92160797,0.3419135,0.145470161,3.599299908,2.91269817,11.01128094,1.366239422,Petrolea-224
1071.8,63.09807933,34.74258438,2.159336288,132.290802,0.320100009,5.785099983,2.566600084,51.543208,,87.25229645,0,0.171743305,3.685800076,2.891442705,11.31787184,1.436063257,Petrolea-224
1073.9,70.67541577,26.23599955,3.088584682,38.94070053,0.093099996,37.15499878,2.667792685,14.59659918,,76.50443268,0.9926028,0.046549998,4.752299786,2.749218818,13.27272073,1.781360228,Petrolea-224
1079.8,71.96882879,24.54732982,3.483841394,157.1578064,0.371899992,4.8052001,2.580781485,60.89543316,,100.2155991,0.09527049,0.191337006,3.207900047,2.954808736,10.11944482,1.242995607,Petrolea-224
1297.5,63.97563677,19.09191584,16.9324474,137.7962036,0.273600012,16.36219978,2.583181739,53.3435962,,94.2437973,2.162027,0.148894496,3.397799969,2.860147457,10.22515721,1.315354594,Petrolea-224
1299.42,51.44887917,38.9393111,9.611809732,117.3044968,0.246199995,18.37190056,2.623059297,44.7204899,,94.51820374,2.282949,0.130471903,3.95630002,2.866597873,11.85973591,1.508277005,Petrolea-224
1301.67,56.47097698,36.33660095,7.192422073,151.6934967,0.313300014,14.33259964,2.552388673,59.43197377,,100.5836029,2.312158,0.169676672,3.131000042,2.869619485,9.522423902,1.226694067,Petrolea-224
1307.25,52.42456897,42.90948276,4.665948276,154.3294983,0.279900014,15.19799995,2.543185638,60.68353642,,101.9740982,2.427599,0.155957802,3.163500071,2.828327591,9.439562459,1.243912369,Petrolea-224
1309.5,45.40754592,43.96656033,10.62589374,151.9588013,0.283600003,16.1814003,2.551066981,59.56676261,,98.3862915,2.331108,0.157120771,3.083199978,2.840200741,9.238440109,1.208592327,Petrolea-224
1311.1,60.43871252,30.64373898,8.917548501,146.6885071,0.2843,21.11149979,2.570642606,57.06297201,,91.00279236,2.261401,0.155802575,3.30340004,2.86051575,9.966815045,1.28504835,Petrolea-224
1326.4,50.78511035,31.20676403,18.00812562,115.3749008,0.100699998,42.92539978,2.628672965,43.89092989,,64.26860046,0.8689065,0.061167369,4.410600185,2.734785213,12.31682986,1.677880909,Petrolea-224
1369,24.70786517,62.2247191,13.06741573,160.2438965,0.153400004,199.3305054,2.644843373,60.58729152,,68.70629883,2.506349,0.082004517,3.802400112,2.791777197,10.91045726,1.437665516,Petrolea-224
1375.2,18.69351333,51.75609198,29.55039469,127.7111969,0.193700001,98.4937973,2.571042521,49.67292289,,73.96779633,2.070916,0.116633625,3.048500061,2.778472179,8.80665904,1.185705812,Petrolea-224
1384.67,41.79331307,44.35518888,13.85149805,194.3376007,0.287299991,60.73949814,2.583163231,75.23241211,,82.29979706,1.977088,0.149981155,3.606600046,2.862503685,10.87204843,1.396195178,Petrolea-224
1395.4,27.7222343,56.17257118,16.10519452,141.5283966,0.229699999,218.0326996,2.577965838,54.89925217,,77.46730042,2.970459,0.13041925,3.320199966,2.814628298,9.768100844,1.287914649,Petrolea-224
1400.33,20.79863335,54.75122785,24.4501388,141.9913025,0.194299996,162.1891937,2.618897486,54.21796892,,73.11206055,2.503236,0.106539233,3.751600027,2.811940206,10.93700655,1.432511218,Petrolea-224
1413.4,30.78216047,43.26535186,25.95248767,149.091507,0.165800005,242.9635925,2.587312682,57.62407768,,74.09114838,2.926027,0.099499308,3.857399941,2.762700123,11.02780954,1.490890517,Petrolea-224
1471,3.197026022,95.88953797,0.913436006,49.68000031,0.151600003,38.85860062,2.525526864,19.67114309,,74.99056244,1.239929,0.112305572,3.704699993,2.718527024,10.47676573,1.466901836,Petrolea-224
1491,1.133234484,50.900233,47.96653251,49.68000031,0.151600003,38.85860062,2.525526864,19.67114309,,74.99056244,1.239929,0.112305572,3.704699993,2.718527024,10.47676573,1.466901836,Petrolea-224
1520.9,35.6202209,64.09303314,0.286745964,49.68000031,0.151600003,38.85860062,2.525526864,19.67114309,,74.99056244,1.239929,0.112305572,3.704699993,2.718527024,10.47676573,1.466901836,Petrolea-224
1550.3,59.53849426,37.10123352,3.360272225,49.68000031,0.151600003,38.85860062,2.525526864,19.67114309,,74.99056244,1.239929,0.112305572,3.704699993,2.718527024,10.47676573,1.466901836,Petrolea-224
1568.1,10.20607375,86.77874187,3.015184382,49.68000031,0.151600003,38.85860062,2.525526864,19.67114309,,74.99056244,1.239929,0.112305572,3.704699993,2.718527024,10.47676573,1.466901836,Petrolea-224
1580.8,79.22725825,17.40791848,3.364823267,49.68000031,0.151600003,38.85860062,2.525526864,19.67114309,,74.99056244,1.239929,0.112305572,3.704699993,2.718527024,10.47676573,1.466901836,Petrolea-224
1602.6,2.929895589,33.34753889,63.72256552,49.68000031,0.151600003,38.85860062,2.525526864,19.67114309,,74.99056244,1.239929,0.112305572,3.704699993,2.718527024,10.47676573,1.466901836,Petrolea-224
1606.3,67.82833172,20.77014091,11.40152737,49.68000031,0.151600003,38.85860062,2.525526864,19.67114309,,74.99056244,1.239929,0.112305572,3.704699993,2.718527024,10.47676573,1.466901836,Petrolea-224
1611.7,88.18013303,11.16563079,0.654236179,49.68000031,0.151600003,38.85860062,2.525526864,19.67114309,,74.99056244,1.239929,0.112305572,3.704699993,2.718527024,10.47676573,1.466901836,Petrolea-224
