sep=,
Well,Depth,Clay,Quartz,Carbonates,TOC,Formation,Sonic,GammaRay,NeutronPorosity,Resistivity,Density,Photoelectric,AvgPorosity,RHOMAA,UMA,GR_Dens,PEF_Dens
Pico Plata 1,15472.42,1.265822785,68.01404106,30.72013616,3.8226,La Luna (Galembo),70.13950348,44.64609909,0.1379,37.00910187,2.508699894,3.4663,0.1113,2.697648131,9.722354498,17.79650854,1.381711702
Pico Plata 1,15473.92,2.170443664,69.19885094,28.63070539,5.752447,La Luna (Galembo),70.81580353,48.53820038,0.1907,106.4613037,2.513600111,3.8047,0.1372,2.754288492,11.00474541,19.31023163,1.5136457
Pico Plata 1,15474.6,0.918705267,70.5052879,28.57600684,5.752447,La Luna (Galembo),73.50669861,49.82440186,0.1652,134.970398,2.473799944,3.4448,0.1304,2.694802143,9.724638968,20.14083717,1.392513573
Pico Plata 1,15475.25,1.524682802,65.2628212,33.212496,5.759165,La Luna (Galembo),73.50669861,49.82440186,0.1652,134.970398,2.473799944,3.4448,0.1304,2.694802143,9.724638968,20.14083717,1.392513573
Pico Plata 1,15483.58,4.681711014,68.15987426,27.15841473,6.063017,La Luna (Galembo),68.48940277,60.95370102,0.1806,103.1826019,2.4375,2.8322,0.13115,2.654485815,7.87007251,25.00664657,1.161928205
Pico Plata 1,15485.25,2.143167972,68.41818973,29.4386423,6.515058,La Luna (Galembo),70.37270355,54.3681984,0.1461,117.7137985,2.453299999,3.0321,0.12605,2.662909777,8.439414071,22.16125154,1.235927119
Pico Plata 1,15485.5,0.412102809,39.73538662,59.85251057,6.496912,La Luna (Galembo),70.37270355,54.3681984,0.1461,117.7137985,2.453299999,3.0321,0.12605,2.662909777,8.439414071,22.16125154,1.235927119
Pico Plata 1,15485.92,3.662884927,64.60291734,31.73419773,6.00271,La Luna (Galembo),72.32610321,45.18700028,0.1894,109.1183014,2.451999903,3.5378,0.14945,2.707130566,10.11105785,18.42863053,1.442822243
Pico Plata 1,15486.8,1.956778841,63.44479088,34.59843028,5.445796,La Luna (Galembo),75.37149811,43.68610001,0.1792,69.92179871,2.436300039,3.4551,0.1374,2.665082355,9.678831748,17.93133001,1.418175079
Pico Plata 1,15487.58,3.774200566,53.9482271,42.27757233,4.691403,La Luna (Galembo),75.70429993,51.78960037,0.2331,49.45769882,2.424499989,2.9811,0.17415,2.724889494,8.646366672,21.36094065,1.229573114
Pico Plata 1,15488.7,2.118918919,64.06486486,33.81621622,5.39447,La Luna (Galembo),74.65440369,50.62220001,0.2,68.93779755,2.410399914,2.9902,0.153,2.665171091,8.419218208,21.00157726,1.240541033
Pico Plata 1,15489.5,3.756378243,65.74747584,30.49614591,5.097182,La Luna (Galembo),74.65440369,50.62220001,0.2,68.93779755,2.410399914,2.9902,0.153,2.665171091,8.419218208,21.00157726,1.240541033
Pico Plata 1,15490.92,5.808325266,56.38377971,37.80789502,5.160119,La Luna (Galembo),67.84850311,50.61800003,0.1739,69.77890015,2.429699898,3.0834,0.12795,2.639470097,8.51758691,20.83302554,1.269045615
Pico Plata 1,15491.42,3.146551724,61.30387931,35.54956897,5.251684,La Luna (Galembo),67.84850311,50.61800003,0.1739,69.77890015,2.429699898,3.0834,0.12795,2.639470097,8.51758691,20.83302554,1.269045615
Pico Plata 1,15492.5,0.942497088,6.639839034,92.41766388,5.358139,La Luna (Galembo),68.02719879,49.61320114,0.1692,71.76190186,2.451699972,3.4072,0.12915,2.666991987,9.518122691,20.23624493,1.389729591
Pico Plata 1,15493.33,7.692307692,59.94385177,32.36384054,5.205001,La Luna (Galembo),72.09970093,46.83769989,0.2017,69.64769745,2.456199884,3.2768,0.1441,2.701366847,9.319343126,19.06917274,1.334093378
Pico Plata 1,15494.58,5.56215574,50.95582676,43.4820175,5.023513,La Luna (Galembo),75.72180176,49.96179962,0.2237,53.08359909,2.404799938,2.8832,0.16655,2.685523952,8.219142338,20.77586531,1.198935493
Pico Plata 1,15495.58,4.125054277,77.87668259,17.99826314,4.963005,La Luna (Galembo),75.85489655,55.98350143,0.2278,48.6651001,2.389499903,3.1048,0.16875,2.67157883,8.823511937,23.42896159,1.299351382
Pico Plata 1,15496.75,4.537559705,75.73816761,19.72427269,5.100751,La Luna (Galembo),77.57180023,60.10100174,0.2412,50.05270004,2.377000094,3.2971,0.179,2.677223013,9.436914748,25.28439183,1.387084506
Pico Plata 1,15497.5,3.32544124,60.90185105,35.77270771,5.273372,La Luna (Galembo),77.57180023,60.10100174,0.2412,50.05270004,2.377000094,3.2971,0.179,2.677223013,9.436914748,25.28439183,1.387084506
Pico Plata 1,15498.42,6.14749647,61.84424894,32.00825459,5.650239,La Luna (Galembo),78.30069733,57.18209839,0.2591,54.89929962,2.367000103,3.822,0.1934,2.69476829,11.0959266,24.15804643,1.614702084
Pico Plata 1,15499.25,0.739488696,14.73695331,84.523558,4.965441,La Luna (Galembo),76.33110046,50.9715004,0.2287,58.61840057,2.366300106,3.8121,0.1674,2.641004211,10.73369281,21.54059,1.610995998
Pico Plata 1,15501,3.084888362,59.30320354,37.6119081,3.504759,La Luna (Galembo),76.63279724,99.48940277,0.2233,21.96430016,2.394000053,3.2166,0.1735,2.686630434,9.212087806,41.55781143,1.343608993
Pico Plata 1,15501.5,1.217523644,51.32079574,47.46168062,3.22799,La Luna (Galembo),76.63279724,99.48940277,0.2233,21.96430016,2.394000053,3.2166,0.1735,2.686630434,9.212087806,41.55781143,1.343608993
Pico Plata 1,15505.26,1.443142361,74.17534722,24.38151042,3.308412,La Luna (Galembo),81.46040344,68.59470367,0.2711,22.4654007,2.425299883,4.9047,0.18235,2.743166248,14.43673129,28.28297818,2.022306616
Pico Plata 1,15506.16,4.827358698,79.64592039,15.52672091,3.053942,La Luna (Galembo),74.40039825,70.60769653,0.1888,22.45739937,2.420900106,4.959,0.12745,2.628445483,13.68577002,29.16588601,2.048411658
Pico Plata 1,15506.75,0.707902982,36.99663456,62.29546246,2.977478,La Luna (Galembo),72.36049652,93.46389771,0.202,19.90640068,2.477999926,4.6058,0.1492,2.737188441,13.32695352,37.71747398,1.858676408
Pico Plata 1,15507.92,3.449394464,56.26081315,40.28979239,3.220478,La Luna (Galembo),76.63909912,96.35630035,0.2295,19.71769905,2.521899939,4.0578,0.1556,2.802344788,12.02696065,38.20782057,1.609024981
Pico Plata 1,15509.25,5.236339983,69.76366002,25,3.062188,La Luna (Galembo),79.55259705,75.42320252,0.2388,19.22750092,2.497999907,3.8629,0.1667,2.797671795,11.4798678,30.19343688,1.546397176
Pico Plata 1,15510,0.557521175,24.18784175,75.25463708,2.925659,La Luna (Galembo),79.3615036,74.15000153,0.2221,20.15940094,2.486200094,3.305,0.1601,2.769496481,9.687869165,29.82463145,1.329337895
Pico Plata 1,15510.75,7.258695895,73.0678895,19.67341461,2.605622,La Luna (Galembo),78.42680359,76.59660339,0.2408,19.44479942,2.473400116,3.2625,0.16745,2.769743698,9.591907848,30.96814094,1.319034466
Pico Plata 1,15511.42,1.816239316,74.23076923,23.95299145,2.635782,La Luna (Galembo),78.42680359,76.59660339,0.2408,19.44479942,2.473400116,3.2625,0.16745,2.769743698,9.591907848,30.96814094,1.319034466
Pico Plata 1,15511.92,7.85440613,68.95424837,23.1913455,2.66623,La Luna (Galembo),75.12930298,63.86510086,0.2396,20.13360024,2.460999966,3.4707,0.1614,2.742189322,10.08906819,25.95087434,1.410280393
Pico Plata 1,15512.58,3.721281415,58.74231474,37.53640384,2.468088,La Luna (Galembo),71.94670105,62.05770111,0.1353,16.55820084,2.47059989,3.6129,0.11165,2.65542848,9.985034437,25.11847482,1.462357387
Pico Plata 1,15513.33,2.411223148,60.26961859,37.31915826,2.176434,La Luna (Galembo),71.94670105,62.05770111,0.1353,16.55820084,2.47059989,3.6129,0.11165,2.65542848,9.985034437,25.11847482,1.462357387
Pico Plata 1,15515.08,6.885793872,73.42618384,19.68802228,1.866875,La Luna (Galembo),78.19280243,51.83269882,0.2488,10.10820007,2.503700018,3.4974,0.1816,2.837365613,10.58851471,20.70243977,1.396892589
Pico Plata 1,15517.17,2.398320071,62.52210433,35.0795756,2.284182,La Luna (Galembo),82.26899719,86.89209747,0.2416,10.54730034,2.387000084,5.7565,0.183,2.697674521,16.70656791,36.40221802,2.41160444
Pico Plata 1,15539.42,1.430930105,37.0390754,61.5299945,2.929617,La Luna (Galembo),74.23709869,62.64849854,0.1273,26.71080017,2.525899887,4.2568,0.08765,2.672493985,11.73719038,24.80244718,1.685260774
Pico Plata 1,15541.42,4.095870372,63.93608642,31.96804321,3.362089,La Luna (Galembo),70.32080078,67.38500214,0.2143,19.72929955,2.557499886,3.1803,0.15905,2.852071925,9.577373074,26.3479981,1.243519117
Pico Plata 1,15543,6.473690116,68.10277123,25.42353865,3.73995,La Luna (Galembo),81.46790314,130.3952026,0.2506,29.4239006,2.434099913,3.7996,0.16425,2.715943659,10.96797012,53.57019322,1.56098769
Pico Plata 1,15544.25,2.950783972,54.31184669,42.73736934,2.842283,La Luna (Galembo),81.01159668,129.3233032,0.2128,20.67289925,2.443700075,4.3738,0.1532,2.704889083,12.53147779,52.92110294,1.789826847
Pico Plata 1,15546.83,1.408898305,33.05084746,65.54025424,5.340529,La Luna (Galembo),71.49849701,60.47060013,0.232,72.40370178,2.568000078,4.4564,0.15835,2.863007281,13.503072,23.54774077,1.735358203
Pico Plata 1,15550,1.374756441,28.84823555,69.77700801,2.282076,La Luna (Galembo),73.6371994,54.41650009,0.1315,14.29969978,2.55279994,3.3983,0.11875,2.762042485,9.776800041,21.31639822,1.331204983
Pico Plata 1,15552.75,1.854631218,48.09176672,50.05360206,6.987306,La Luna (Galembo),76.05220032,83.001297,0.232,164.9642944,2.48390007,4.3127,0.1348,2.715094857,12.30341636,33.41571507,1.736261475
Pico Plata 1,15556.42,4.397684257,36.18347807,59.41883768,1.777501,La Luna (Galembo),63.88410187,37.33380127,0.1529,16.36759949,2.645200014,4.0105,0.111,2.850618689,11.87072515,14.11379142,1.516142439
Pico Plata 1,15557.32,1.696,8.768,89.536,1.790737,La Luna (Galembo),65.07700348,47.3042984,0.1729,16.74250031,2.610899925,3.7276,0.1265,2.844189954,11.06942251,18.11800519,1.427706962
Pico Plata 1,15560.33,5.404498154,63.28745664,31.30804521,3.151125,La Luna (Galembo),74.36959839,83.66670227,0.2246,18.03310013,2.52760005,3.3898,0.15915,2.816733127,10.09512238,33.10124253,1.341114074
Pico Plata 1,15562.25,1.088257699,63.1515943,35.760148,5.381209,La Luna (Galembo),78.47080231,54.52750015,0.172,37.27750015,2.516400099,3.6559,0.13465,2.752354653,10.55339703,21.66885154,1.452829382
Pico Plata 1,15564.25,1.204430584,79.54618776,19.24938165,6.548717,La Luna (Galembo),73.85070038,66.4048996,0.2157,103.5619965,2.52940011,3.6713,0.1439,2.786473672,10.76303776,26.2532208,1.451450874
Pico Plata 1,15564.42,17.216,78.016,4.768,6.827444,La Luna (Galembo),73.85070038,66.4048996,0.2157,103.5619965,2.52940011,3.6713,0.1439,2.786473672,10.76303776,26.2532208,1.451450874
Pico Plata 1,15565.25,1.498335183,8.501664817,90,5.776152,La Luna (Galembo),74.80670166,73.76809692,0.1738,136.6414948,2.504800081,3.7284,0.11135,2.693355181,10.4464318,29.45069248,1.488502028
Pico Plata 1,15567.33,0.958772771,65.21785448,33.82337275,4.884915,La Luna (Galembo),69.25180054,60.95190048,0.0741,61.0768013,2.518300057,4.3722,0.07225,2.636540077,11.82903423,24.20358937,1.736171188
Pico Plata 1,15568.33,2.262006861,73.26329331,24.47469983,6.175971,La Luna (Galembo),63.91839981,38.84189987,0.1238,99.96620178,2.593199968,3.967,0.09035,2.751442828,11.25932971,14.97836663,1.529770187
Pico Plata 1,15569.67,0.534016875,48.51009292,50.95589021,5.450508,La Luna (Galembo),69.1989975,53.80369949,0.1562,94.36199951,2.568700075,3.6144,0.1072,2.757056536,10.3390564,20.94588621,1.407093041
Pico Plata 1,15570.25,11.53160041,78.96279307,9.505606524,4.862501,La Luna (Galembo),69.1989975,53.80369949,0.1562,94.36199951,2.568700075,3.6144,0.1072,2.757056536,10.3390564,20.94588621,1.407093041
Pico Plata 1,15572.33,1.142733937,58.02069858,40.83656749,5.140571,La Luna (Galembo),66.14830017,70.14289856,0.2009,77.86460114,2.516400099,3.8272,0.1299,2.742788299,10.99392766,27.8743029,1.520902817
Pico Plata 1,15573.92,1.477937267,66.85805423,31.66400851,5.629288,La Luna (Galembo),69.15730286,91.40640259,0.1116,138.0449982,2.522500038,4.6348,0.0848,2.663570846,12.72823774,36.23643259,1.83738352
Pico Plata 1,15575.83,3.361891335,67.07515454,29.56295413,4.012218,La Luna (Galembo),60.39690018,28.86450005,0.0951,67.50939941,2.609299898,4.8542,0.08585,2.760433078,13.80860752,11.06216272,1.860345759
Pico Plata 1,15576.42,1.405709343,63.3650519,35.22923875,2.800029,La Luna (Galembo),60.39690018,28.86450005,0.0951,67.50939941,2.609299898,4.8542,0.08585,2.760433078,13.80860752,11.06216272,1.860345759
Pico Plata 1,15578.92,8.339367608,80.42481294,11.23581945,2.426045,La Luna (Galembo),66.06919861,45.72359848,0.2217,16.38599968,2.615499973,3.248,0.15695,2.916256418,9.98359399,17.48178128,1.241827579
Pico Plata 1,15579.5,0.940371874,63.18657833,35.8730498,3.087544,La Luna (Galembo),66.06919861,45.72359848,0.2217,16.38599968,2.615499973,3.248,0.15695,2.916256418,9.98359399,17.48178128,1.241827579
Pico Plata 1,15580.33,1.933462951,61.54677036,36.51976669,3.709696,La Luna (Galembo),70.96019745,61.98389816,0.2439,27.03660011,2.57310009,3.0579,0.175,2.906787988,9.431251837,24.08919047,1.188410825
Pico Plata 1,15582,2.367961589,64.7861196,32.84591881,2.848338,La Luna (Galembo),76.74340057,77.22019959,0.2203,25.24500084,2.469899893,3.2485,0.1585,2.746761608,9.440546407,31.26450582,1.315235492
Pico Plata 1,15585.58,1.007423118,16.61717922,82.37539767,3.865971,La Luna (Galembo),78.00090027,69.77120209,0.171,36.85639954,2.478699923,3.495,0.1344,2.708294735,9.930517825,28.14830527,1.410013357
Pico Plata 1,15586.2,16.58272475,51.15839839,32.25887686,4.069306,La Luna (Galembo),78.00090027,69.77120209,0.171,36.85639954,2.478699923,3.495,0.1344,2.708294735,9.930517825,28.14830527,1.410013357
Pico Plata 1,15588.42,3.921568627,48.05023133,48.02820004,4.598354,La Luna (Galembo),72.73570252,64.94960022,0.1854,47.97330093,2.539999962,3.3968,0.1283,2.766662799,9.824161834,25.57070913,1.337322855
Pico Plata 1,15590.25,2.993754038,52.91837174,44.08787422,5.9384,La Luna (Galembo),71.65270233,59.96289825,0.1347,122.555603,2.483200073,3.86,0.0963,2.641252709,10.55328348,24.14742932,1.55444583
Pico Plata 1,15592,1.39544869,62.3980249,36.20652641,4.718217,La Luna (Galembo),66.28140259,45.65190125,0.087,83.43099976,2.489599943,4.8665,0.09115,2.638994271,13.28058879,18.33704301,1.954731728
Pico Plata 1,15594.25,5.612188973,58.00723446,36.38057656,4.671704,La Luna (Galembo),64.92430115,24.99979973,0.1456,51.92210007,2.611599922,4.2398,0.1161,2.823283089,12.46137725,9.572599354,1.623449275
Pico Plata 1,15595.33,2.650910252,33.90822953,63.44086022,4.766997,La Luna (Galembo),67.76480103,46.01959992,0.1716,46.4695015,2.633500099,3.8123,0.13825,2.895561473,11.57013917,17.47469078,1.447617185
Pico Plata 1,15597.67,1.750477403,34.52153618,63.72798642,4.013364,La Luna (Galembo),76.75379944,69.73919678,0.2509,31.41570091,2.47480011,3.2934,0.1731,2.783528976,9.752033719,28.17972914,1.330774145
Pico Plata 1,15599.67,2.250874126,24.15865385,73.59047203,4.464768,La Luna (Galembo),77.95809937,82.69090271,0.2386,38.33349991,2.411799908,3.6004,0.16345,2.687645577,10.2823733,34.28597142,1.492826991
Pico Plata 1,15599.83,3.623747109,45.53364908,50.84260381,4.464768,La Luna (Galembo),77.95809937,82.69090271,0.2386,38.33349991,2.411799908,3.6004,0.16345,2.687645577,10.2823733,34.28597142,1.492826991
Pico Plata 1,15600.33,3.662884927,37.4176121,58.91950297,4.284612,La Luna (Galembo),77.95809937,82.69090271,0.2386,38.33349991,2.411799908,3.6004,0.16345,2.687645577,10.2823733,34.28597142,1.492826991
Pico Plata 1,15603.5,5.05679336,33.01660114,61.9266055,4.166709,La Luna (Galembo),78.45850372,61.10020065,0.1858,66.90200043,2.435400009,4.3002,0.126,2.642334107,11.91042005,25.08836348,1.765705832
Pico Plata 1,15605.17,6.305429375,30.09950249,63.59506814,3.156948,La Luna (Galembo),69.63480377,73.45040131,0.1414,40.65100098,2.566200018,4.4823,0.1159,2.771519079,12.94483468,28.62224331,1.746668213
Pico Plata 1,15606.17,1.875404182,21.87971546,76.24488036,3.137745,La Luna (Galembo),63.23669815,44.51259995,0.1849,29.30270004,2.583300114,4.3439,0.1423,2.845983577,13.00040499,17.23090543,1.681531301
Pico Plata 1,15607.42,2.67694614,19.85223257,77.47082129,4.070571,La Luna (Galembo),62.22060013,29.28630066,0.219,27.37879944,2.552099943,4.0336,0.1616,2.851264245,12.18195412,11.47537374,1.580502367
Pico Plata 1,15608.83,5.432044683,39.2070967,55.36085861,4.24781,La Luna (Galembo),73.22129822,42.83980179,0.2631,29.14150047,2.526499987,3.5538,0.184,2.870710768,10.89053389,16.95618524,1.406609942
Pico Plata 1,15609.25,3.378085751,34.78778692,61.83412733,4.37971,La Luna (Galembo),73.22129822,42.83980179,0.2631,29.14150047,2.526499987,3.5538,0.184,2.870710768,10.89053389,16.95618524,1.406609942
Pico Plata 1,15610.33,1.480030471,25.01904451,73.50092502,4.104129,La Luna (Galembo),78.29920197,54.1556015,0.2344,28.49370003,2.486999989,3.5571,0.16655,2.784150205,10.51440717,21.77547316,1.430277449
Pico Plata 1,15612.25,0.825134878,9.637152227,89.5377129,4.392933,La Luna (Galembo),80.14160156,58.75930023,0.2642,25.89450073,2.439699888,3.3653,0.17335,2.741607558,9.827190508,24.08464275,1.379390972
Pico Plata 1,15614.58,3.166429276,41.52514517,55.30842555,5.715005,La Luna (Galembo),80.74790192,85.91220093,0.1726,115.6311035,2.417299986,4.0847,0.1143,2.600203213,11.08365728,35.54056238,1.689777861
Pico Plata 1,15615.58,1.993390896,25.61560601,72.39100309,6.952027,La Luna (Galembo),75.82099915,64.90979767,0.1365,136.9179993,2.464299917,4.543,0.0972,2.621953829,12.34682601,26.34005594,1.843525607
Pico Plata 1,15618.25,4.810810811,23.02702703,72.16216216,3.889221,La Luna (Galembo),64.123703,47.77080154,0.2109,31.67880058,2.594899893,4.2686,0.1421,2.859074359,12.82846449,18.4094969,1.644996022
Pico Plata 1,15620.25,16.59487645,40.90909091,42.49603265,4.235838,La Luna (Galembo),74.43440247,88.41690064,0.2212,34.69929886,2.490799904,5.4868,0.14905,2.751924207,15.97273155,35.49739202,2.202826486
Pico Plata 1,15621,1.182486417,7.414509428,91.40300415,3.896042,La Luna (Galembo),78.01360321,95.28410339,0.2811,30.24040031,2.487200022,5.7113,0.18105,2.815983908,17.23502104,38.30978714,2.296276918
Pico Plata 1,15622.58,1.20958874,11.46910051,87.32131075,3.386223,La Luna (Galembo),79.48660278,83.93409729,0.254,21.26469994,2.503799915,4.2787,0.16335,2.797406222,12.70702647,33.52268557,1.708882556
Pico Plata 1,15623.63,13.30049261,41.68582375,45.01368363,3.08486,La Luna (Galembo),78.14679718,74.35379791,0.2432,20.8586998,2.510799885,4.2521,0.15885,2.796112328,12.59792806,29.61358982,1.693524054
Pico Plata 1,15624,8.129263111,38.81247903,53.05825786,3.194986,La Luna (Galembo),78.14679718,74.35379791,0.2432,20.8586998,2.510799885,4.2521,0.15885,2.796112328,12.59792806,29.61358982,1.693524054
Pico Plata 1,15625.42,8.735606732,31.01195748,60.25243578,4.014567,La Luna (Galembo),77.70189667,75.5809021,0.2499,28.33790016,2.521600008,4.2554,0.1622,2.816185257,12.71104879,29.97339065,1.687579309
Pico Plata 1,15626.67,1.319850985,7.035657265,91.64449175,3.057534,La Luna (Galembo),74.12789917,57.20100021,0.1964,22.33869934,2.584500074,4.3682,0.1313,2.823989956,12.92041352,22.13232678,1.690152786
Pico Plata 1,15628.17,1.167976216,10.46931408,88.3627097,3.348817,La Luna (Galembo),71.53399658,71.81960297,0.2567,22.79579926,2.599100113,4.2337,0.1516,2.884842189,12.8807286,27.63248811,1.628909937
Pico Plata 1,15629.67,14.64033539,35.7678729,49.5917917,4.280034,La Luna (Galembo),77.1140976,131.052002,0.1715,48.09600067,2.521899939,5.017,0.1049,2.700256886,14.07655233,51.96558354,1.98937314
Pico Plata 1,15630.08,6.369840754,36.71324884,56.91691041,4.458933,La Luna (Galembo),77.1140976,131.052002,0.1715,48.09600067,2.521899939,5.017,0.1049,2.700256886,14.07655233,51.96558354,1.98937314
Pico Plata 1,15630.5,5.352536543,31.00816853,63.63929493,5.141049,La Luna (Galembo),77.1140976,131.052002,0.1715,48.09600067,2.521899939,5.017,0.1049,2.700256886,14.07655233,51.96558354,1.98937314
Pico Plata 1,15631.46,6.472067344,30.2722204,63.25571226,5.191201,La Luna (Galembo),69.02279663,100.8634033,0.1539,86.77549744,2.583400011,5.0308,0.0978,2.75504324,14.35121788,39.04289033,1.947356189
Pico Plata 1,15633.75,22.50438853,55.40081919,22.09479228,5.590488,La Luna (Galembo),65.33460236,83.64109802,0.2377,67.86579895,2.653000116,4.6479,0.1495,2.943562747,14.41049881,31.52698619,1.751941122
Pico Plata 1,15634.08,10.65754634,57.27052074,32.07193292,5.714173,La Luna (Galembo),65.33460236,83.64109802,0.2377,67.86579895,2.653000116,4.6479,0.1495,2.943562747,14.41049881,31.52698619,1.751941122
Pico Plata 1,15635.67,3.290511607,33.52490421,63.18458418,3.217182,La Luna (Galembo),77.97540283,131.0625,0.2906,24.51000023,2.483299971,4.4645,0.1824,2.814212293,13.44849892,52.77755469,1.797809388
Pico Plata 1,15636.08,11.98724293,35.01594633,52.99681073,2.746017,La Luna (Galembo),77.97540283,131.0625,0.2906,24.51000023,2.483299971,4.4645,0.1824,2.814212293,13.44849892,52.77755469,1.797809388
Pico Plata 1,15637.17,1.216030454,6.978957386,91.80501216,2.48434,La Luna (Galembo),79.15299988,107.7837982,0.2665,14.57999992,2.463700056,4.4179,0.1605,2.743537887,12.86972064,43.74875016,1.793197183
Pico Plata 1,15638.83,0.962759204,6.443080829,92.59415997,4.302633,La Luna (Galembo),78.38240051,65.9992981,0.2252,45.66650009,2.530699968,4.5365,0.1464,2.793228641,13.36377742,26.07946375,1.792587054
Pico Plata 1,15640.08,13.08963555,41.02002846,45.890336,3.768613,La Luna (Galembo),76.21499634,40.26119995,0.1179,44.79850006,2.556999922,4.9607,0.09905,2.728175728,14.0240685,15.74548345,1.940046989
Pico Plata 1,15642.13,2.985890845,64.09274855,32.9213606,2.566019,La Luna (Galembo),71.78919983,85.26499939,0.2471,14.18080044,2.612200022,4.4372,0.1628,2.925704756,13.74755606,32.64106833,1.698644806
Pico Plata 1,15642.83,0.807155323,10.58027923,88.61256545,2.334657,La Luna (Galembo),78.6269989,123.6384964,0.2975,15.98149967,2.537699938,3.88,0.1781,2.870908794,11.87154856,48.72069174,1.528943569
Pico Plata 1,15644.33,1.820151679,19.56663055,78.61321777,2.091967,La Luna (Galembo),75.27670288,116.8552017,0.2474,14.00559998,2.498300076,3.9829,0.1492,2.761048514,11.60775667,46.77388552,1.594244038
Pico Plata 1,15645.13,2.007260303,75.02669229,22.96604741,4.106754,La Luna (Galembo),67.1026001,75.88760376,0.2545,27.22780037,2.517400026,4.2718,0.16015,2.806751237,12.70912,30.14523038,1.696909492
Pico Plata 1,15646.17,2.711236934,77.38458188,19.90418118,3.787134,La Luna (Galembo),62.45270157,41.51580048,0.1197,50.01779938,2.562299967,4.4947,0.0987,2.733385074,12.72319945,16.20255279,1.754166202
Pico Plata 1,15652,30.02003562,63.56856634,6.411398041,2.277105,La Luna (Galembo),69.09120178,77.89009857,0.0961,22.22859955,2.593199968,4.8981,0.0869,2.744825286,13.86299722,30.03628703,1.888824641
Pico Plata 1,15654.17,1.778109029,8.911839864,89.31005111,2.794261,La Luna (Galembo),73.66239929,216.1031036,0.2317,18.39679909,2.577100039,4.6823,0.143,2.840256754,13.99679756,83.85514742,1.816887172
Pico Plata 1,15657.42,2.784347452,59.66458826,37.55106429,0.8,La Luna (Galembo),63.32619858,46.95849991,0.2309,18.22900009,2.622100115,4.8553,0.15915,2.92911948,15.04609346,17.90873645,1.851683684
Pico Plata 1,15657.67,1.104151184,46.86272428,52.03312454,0.8,La Luna (Galembo),72.26029968,82.09279633,0.285,8.260000229,2.605799913,4.8931,0.18485,2.969944076,15.52844821,31.50387561,1.877772723
Pico Plata 1,15658.58,2.383273751,53.9161521,43.70057415,1.211153,La Luna (Galembo),76.70210266,129.5823975,0.2614,12.87380028,2.589699984,4.7834,0.1742,2.925042363,14.89521785,50.03760987,1.847086547
Pico Plata 1,15659.17,4.788855028,67.07662168,28.13452329,2.705491,La Luna (Galembo),76.70210266,129.5823975,0.2614,12.87380028,2.589699984,4.7834,0.1742,2.925042363,14.89521785,50.03760987,1.847086547
Pico Plata 1,15660,1.992460959,65.15885837,32.84868067,2.623249,La Luna (Galembo),76.38909912,176.2274933,0.2376,21.83320046,2.5546,4.2367,0.1552,2.840198864,12.71954761,68.98437848,1.65845925
Pico Plata 1,15660.58,5.113952196,68.53807671,26.3479711,2.343358,La Luna (Galembo),70.92070007,166.6096039,0.2548,20.94589996,2.495699883,3.9231,0.16165,2.78409958,11.58234056,66.7586696,1.571943817
Pico Plata 1,15661.42,3.189862355,64.8241206,31.98601704,4.434576,La Luna (Galembo),70.92070007,166.6096039,0.2548,20.94589996,2.495699883,3.9231,0.16165,2.78409958,11.58234056,66.7586696,1.571943817
Pico Plata 1,15664,1.843910806,39.8906518,58.26543739,4.552682,La Luna (Galembo),74.03450012,84.37740326,0.2632,37.06340027,2.447299957,4.0668,0.19355,2.794655536,12.22134598,34.47775292,1.661749712
Pico Plata 1,15665.75,3.774605235,65.43370106,30.79169371,2.32058,La Luna (Galembo),77.5266037,95.0503006,0.2925,14.38020039,2.35439992,3.279,0.21045,2.715407409,9.644547319,40.3713489,1.392711566
Pico Plata 1,15666.33,2.544861338,63.54540511,33.90973355,2.137654,La Luna (Galembo),77.5266037,95.0503006,0.2925,14.38020039,2.35439992,3.279,0.21045,2.715407409,9.644547319,40.3713489,1.392711566
Pico Plata 1,15667,4.543492338,55.13706022,40.31944744,3.844042,La Luna (Galembo),87.20529938,88.61759949,0.2748,14.32789993,2.397099972,3.5561,0.20615,2.759904229,10.60811515,36.9686707,1.483500914
Pico Plata 1,15668.92,3.097534834,30.77170418,66.13076099,2.991727,La Luna (Galembo),82.40480042,95.56030273,0.1946,23.1324997,2.480400085,6.0189,0.1678,2.778899406,17.83871674,38.52616491,2.426584338
Pico Plata 1,15670.17,2.472703918,25.66902162,71.85827446,1.039546,La Luna (Galembo),81.5510025,102.7310028,0.2514,8.886199951,2.515100002,8.3189,0.20245,2.899692812,26.10700321,40.8456931,3.3075822
Pico Plata 1,15671.92,6.703056769,73.50436681,19.79257642,0.9332574,La Luna (Galembo),69.18209839,71.0821991,0.3125,7.018799782,2.610399962,10,0.1851,2.976193351,31.91980564,27.2303862,3.830830581
Pico Plata 1,15672.92,1.195559351,48.46285226,50.34158839,2.182386,La Luna (Galembo),68.61519623,54.68560028,0.2734,12.12989998,2.573499918,7.9982,0.1801,2.91913638,24.99489821,21.24950535,3.107907618
Pico Plata 1,15674.5,30.22363517,52.20346415,17.57290068,0.8,La Luna (Galembo),74.66600037,60.28110123,0.166,11.19589996,2.509900093,5.2433,0.14595,2.767929387,15.32367444,24.01733097,2.089047295
